ID_CUSTOMER;AREA;CHANNEL;POTENTIAL;CITY
0100701;010003;02;5;Long Beach
0901595;090550;01;5;San Diego
0600575;060958;04;4;Oakland
0700319;070322;03;1;Bakersfield
3400086;340747;04;5;Huntington Beach
0901597;090569;01;1;San Diego
1000218;100553;02;4;Oxnard
0400981;040163;01;4;San Francisco
1500182;150641;02;4;Modesto
3500951;350997;02;5;Sacramento
1300812;131077;02;4;Fresno
2300206;230003;01;4;Fremont
2100335;210392;04;4;Anaheim
0901602;090567;02;4;San Diego
0901605;090003;04;5;San Diego
0901606;090551;02;4;San Diego
0901607;090561;01;5;San Diego
1700188;171186;02;5;San Bernardino
0901609;090554;02;4;San Diego
0400983;040796;04;5;San Francisco
0201996;021223;02;4;Los Angeles
0301288;030151;04;5;San Jose
0400984;040843;02;5;San Francisco
0100704;010011;06;4;Long Beach
1800129;180745;03;1;Chula Vista
1700189;171190;04;2;San Bernardino
0201999;020158;04;2;Los Angeles
2100336;210517;04;4;Anaheim
1300816;131077;02;2;Fresno
3500955;351005;04;5;Sacramento
1000220;100695;02;4;Oxnard
0400986;040806;02;4;San Francisco
0901613;090003;02;5;San Diego
2100338;210517;02;3;Anaheim
2100339;210008;02;3;Anaheim
0100706;010035;04;2;Long Beach
0202001;020221;02;4;Los Angeles
0301293;030130;01;5;San Jose
1500184;150032;02;4;Modesto
0301294;030003;01;3;San Jose
0100707;010021;02;4;Long Beach
1200250;120455;02;4;Santa Ana
2400172;240150;02;4;Irvine
0400990;040136;03;2;San Francisco
0202002;020049;02;5;Los Angeles
3500957;351032;04;4;Sacramento
0901618;090550;02;5;San Diego
1700191;171146;02;3;San Bernardino
0100708;010041;01;5;Long Beach
0202006;020248;01;4;Los Angeles
0901620;090563;04;5;San Diego
1200251;120455;02;4;Santa Ana
0301298;030003;02;4;San Jose
0202009;021227;01;5;Los Angeles
1900113;190390;01;2;Moreno Valley
0901622;090554;02;4;San Diego
0202012;020263;02;4;Los Angeles
2100341;210514;01;5;Anaheim
1700192;170003;01;5;San Bernardino
0901624;090567;04;4;San Diego
0901625;090578;02;5;San Diego
1300824;130783;04;4;Fresno
3500961;350999;03;2;Sacramento
3400087;340003;02;4;Huntington Beach
0202016;021235;02;2;Los Angeles
0202018;021223;02;3;Los Angeles
0202019;020150;02;4;Los Angeles
3500963;350731;02;1;Sacramento
3400089;340974;02;5;Huntington Beach
0700321;070318;04;3;Bakersfield
2100342;210008;02;3;Anaheim
0600581;060682;02;4;Oakland
0700322;070344;01;4;Bakersfield
2300209;230003;02;4;Fremont
2500105;250274;02;4;Fontana
1700193;170012;04;2;San Bernardino
3500964;351015;04;4;Sacramento
1300827;131064;04;4;Fresno
3500965;350997;02;1;Sacramento
0901630;090003;02;3;San Diego
1300828;131093;02;3;Fresno
0202024;020156;04;2;Los Angeles
0301305;030156;02;4;San Jose
0100712;010021;02;5;Long Beach
0202028;020096;05;4;Los Angeles
1300829;131062;02;3;Fresno
1200255;120455;02;4;Santa Ana
2100344;210003;03;5;Anaheim
0600584;061124;01;2;Oakland
0901633;090563;02;4;San Diego
3500966;350599;02;4;Sacramento
1000222;100003;02;5;Oxnard
0100715;010035;02;5;Long Beach
0901635;090007;01;4;San Diego
0100716;010020;02;1;Long Beach
0301310;030003;01;5;San Jose
0600586;060085;03;2;Oakland
1300833;131061;01;4;Fresno
0301312;030027;02;2;San Jose
3300185;330991;01;4;Riverside
0100718;010021;02;2;Long Beach
3400091;340968;02;3;Huntington Beach
0301313;030174;01;2;San Jose
1200257;120477;01;2;Santa Ana
1200258;120003;02;4;Santa Ana
2600089;260003;02;3;Santa Clarita
0901636;090558;01;4;San Diego
1300835;131071;02;2;Fresno
0400999;040770;02;4;San Francisco
0401000;040843;02;5;San Francisco
0401001;040517;02;3;San Francisco
0600587;061180;02;4;Oakland
0901639;090577;01;5;San Diego
0901641;090567;04;4;San Diego
0401003;040697;01;4;San Francisco
2100346;210003;04;5;Anaheim
1300837;131061;02;4;Fresno
2300212;230003;02;5;Fremont
0600589;060081;02;5;Oakland
0202040;021237;02;4;Los Angeles
0401004;040806;02;3;San Francisco
3400092;340594;04;4;Huntington Beach
0301320;030144;02;5;San Jose
3300186;330003;02;4;Riverside
0600590;061096;03;4;Oakland
1000223;100651;02;5;Oxnard
3500972;350599;02;3;Sacramento
3500973;350599;04;5;Sacramento
0901646;090570;02;4;San Diego
0700324;070385;01;4;Bakersfield
2100347;211414;02;2;Anaheim
1300839;130263;02;2;Fresno
1300840;131064;06;4;Fresno
0700326;070318;02;5;Bakersfield
0301323;030202;04;5;San Jose
2600090;260003;04;5;Santa Clarita
0401009;040838;02;3;San Francisco
0401010;040867;02;4;San Francisco
2100349;210526;01;4;Anaheim
0401011;040383;02;4;San Francisco
3500977;350999;02;3;Sacramento
0202054;021219;02;1;Los Angeles
0301325;030181;02;1;San Jose
0301328;030027;02;4;San Jose
0202056;021282;02;5;Los Angeles
1500188;150074;02;5;Modesto
0100727;010018;01;5;Long Beach
0600594;061126;02;3;Oakland
0901653;091342;01;5;San Diego
0901655;090550;02;4;San Diego
0202062;021330;02;4;Los Angeles
0901656;090550;02;4;San Diego
1300845;131088;02;4;Fresno
0301331;030165;02;4;San Jose
3400093;340971;04;5;Huntington Beach
3500979;351004;03;1;Sacramento
2100354;210466;02;3;Anaheim
1100184;110937;02;4;Glendale
0301335;030153;03;4;San Jose
2100356;210294;03;5;Anaheim
3300189;330983;02;4;Riverside
0901659;090561;02;5;San Diego
1300847;130611;01;4;Fresno
0202076;021236;02;4;Los Angeles
0202079;021217;04;1;Los Angeles
2600091;260003;02;5;Santa Clarita
0401020;040818;02;5;San Francisco
0202081;021263;04;4;Los Angeles
0901663;090575;02;3;San Diego
2100357;211410;02;2;Anaheim
0202082;021264;02;4;Los Angeles
0901664;090550;02;3;San Diego
1300849;131065;02;4;Fresno
1000227;100191;02;4;Oxnard
0901665;090560;01;4;San Diego
3500986;351040;01;4;Sacramento
0202084;020221;02;4;Los Angeles
1500189;150617;02;4;Modesto
3500988;351365;01;3;Sacramento
0301342;030165;02;4;San Jose
1000228;100553;02;4;Oxnard
2300216;230444;04;4;Fremont
2400177;240546;02;4;Irvine
0301344;030257;02;4;San Jose
3500990;351005;02;3;Sacramento
0202090;021219;02;5;Los Angeles
1200261;120003;01;4;Santa Ana
0301346;030193;03;5;San Jose
1700199;170003;02;5;San Bernardino
2400178;240531;04;5;Irvine
0202091;021236;04;4;Los Angeles
0100735;010051;02;4;Long Beach
1300851;131387;02;4;Fresno
0301349;030027;03;2;San Jose
0301350;030130;02;3;San Jose
1500192;150003;03;4;Modesto
0301351;030150;02;4;San Jose
3500991;350599;02;4;Sacramento
0202093;020049;01;5;Los Angeles
0202094;020096;02;4;Los Angeles
0202095;021263;03;2;Los Angeles
0301354;030149;02;4;San Jose
0901672;090393;02;4;San Diego
2100361;210523;02;1;Anaheim
0901674;090550;01;4;San Diego
1800133;180743;01;4;Chula Vista
3500994;351001;04;3;Sacramento
0301355;030097;02;4;San Jose
0901675;090554;02;4;San Diego
0401023;040770;02;1;San Francisco
0301358;030149;02;4;San Jose
1700202;170003;02;5;San Bernardino
1300854;131077;02;4;Fresno
2300218;230436;02;4;Fremont
0401027;040813;04;4;San Francisco
1600168;160733;02;4;Stockton
0901678;090572;01;4;San Diego
1200262;120472;02;2;Santa Ana
0301360;030130;02;4;San Jose
1900117;190392;02;4;Moreno Valley
0401028;040136;01;3;San Francisco
0700331;070318;02;4;Bakersfield
0202103;021237;02;3;Los Angeles
1300857;131088;06;4;Fresno
0901682;090106;02;5;San Diego
0901683;090570;02;4;San Diego
0401030;040318;04;5;San Francisco
0202106;020096;04;1;Los Angeles
0700332;070322;02;3;Bakersfield
1300859;130003;01;4;Fresno
0202108;020021;02;4;Los Angeles
3500997;350997;02;1;Sacramento
0202109;021217;01;5;Los Angeles
0901686;090086;01;4;San Diego
0401032;040832;02;5;San Francisco
0901688;090537;02;4;San Diego
0700333;070322;04;4;Bakersfield
1700203;170003;02;2;San Bernardino
3500998;351001;02;3;Sacramento
3500999;351016;03;4;Sacramento
0301366;030130;02;5;San Jose
0600606;060003;01;5;Oakland
0901692;090585;02;1;San Diego
2500109;250003;04;4;Fontana
0301367;030139;02;5;San Jose
0401035;040136;02;1;San Francisco
0301369;030147;02;5;San Jose
0202114;020086;02;4;Los Angeles
1300865;131069;02;4;Fresno
0401037;040914;01;4;San Francisco
2100365;210003;02;5;Anaheim
0901699;090003;02;5;San Diego
0401038;040003;02;4;San Francisco
0901700;090003;02;2;San Diego
1300866;131062;01;4;Fresno
0202117;020364;04;2;Los Angeles
0901701;090554;02;4;San Diego
3400096;340974;01;5;Huntington Beach
2000081;200953;01;4;Garden Grove
1000229;100689;04;3;Oxnard
3300194;330049;02;5;Riverside
0100740;010092;02;4;Long Beach
1200263;120003;02;4;Santa Ana
0202121;021253;02;4;Los Angeles
0100742;010011;03;4;Long Beach
0202126;020007;02;4;Los Angeles
0301374;030134;02;4;San Jose
3501004;351026;03;5;Sacramento
1200264;120455;02;4;Santa Ana
0301375;030163;02;4;San Jose
0301377;030027;02;4;San Jose
2100368;210514;02;4;Anaheim
0301378;030174;02;3;San Jose
3300195;330991;01;5;Riverside
0202129;020819;02;5;Los Angeles
1800135;180758;04;4;Chula Vista
0301380;030193;01;4;San Jose
1900119;190402;02;4;Moreno Valley
3501005;351026;02;4;Sacramento
1500196;150644;02;4;Modesto
0700334;070361;02;4;Bakersfield
0100747;010054;02;4;Long Beach
2300223;230431;02;5;Fremont
0901705;090551;02;5;San Diego
1300871;131069;06;4;Fresno
2600095;260003;01;5;Santa Clarita
3501007;351016;02;4;Sacramento
3300196;331066;02;3;Riverside
1300872;131069;02;3;Fresno
3501009;351007;01;4;Sacramento
0202138;021265;02;1;Los Angeles
1700205;170003;03;1;San Bernardino
3501011;351005;01;2;Sacramento
0100750;010003;03;2;Long Beach
2200080;220286;02;5;Oceanside
0901711;090567;04;3;San Diego
1700206;170511;04;5;San Bernardino
0202145;021101;01;4;Los Angeles
0202146;020221;02;2;Los Angeles
1200268;120455;03;5;Santa Ana
0202148;021217;06;4;Los Angeles
1300878;130003;02;4;Fresno
0901716;090003;04;4;San Diego
0401049;040437;02;4;San Francisco
0401050;040163;02;5;San Francisco
3300197;330003;02;4;Riverside
0202151;021222;03;4;Los Angeles
1300879;130611;02;5;Fresno
3501015;351027;04;5;Sacramento
0202152;020136;01;5;Los Angeles
0202153;020819;02;5;Los Angeles
0901718;090003;02;4;San Diego
2100370;210086;02;4;Anaheim
1300880;130783;02;3;Fresno
3501016;351046;02;4;Sacramento
1900121;190402;02;4;Moreno Valley
0301390;030063;02;2;San Jose
1200270;120003;01;5;Santa Ana
3501017;351001;01;4;Sacramento
2400180;240402;01;4;Irvine
0401054;040843;02;4;San Francisco
0202157;021235;02;4;Los Angeles
1300884;131069;02;4;Fresno
2500111;250275;02;4;Fontana
1300886;130003;02;4;Fresno
3300198;330612;02;4;Riverside
0901724;090003;03;4;San Diego
0202163;021217;02;4;Los Angeles
0301394;030253;02;3;San Jose
1300887;130003;02;4;Fresno
3501019;351017;02;4;Sacramento
2100372;211418;02;4;Anaheim
0202165;021226;02;4;Los Angeles
0401055;040322;02;5;San Francisco
0600617;061098;02;5;Oakland
0301396;030134;04;4;San Jose
1300889;131061;02;3;Fresno
2500113;250284;02;3;Fontana
0202169;020114;02;4;Los Angeles
3501020;350183;01;4;Sacramento
0700339;070336;04;4;Bakersfield
0901728;090086;02;3;San Diego
3501021;350997;02;4;Sacramento
1500199;150074;01;4;Modesto
0202173;021227;02;4;Los Angeles
0401060;040797;02;5;San Francisco
0700341;070321;02;4;Bakersfield
1300893;130003;02;4;Fresno
1300895;131064;01;4;Fresno
0700342;070344;02;5;Bakersfield
3501023;351010;01;5;Sacramento
3501024;350997;02;2;Sacramento
1800136;180750;02;4;Chula Vista
3501025;350599;02;4;Sacramento
0202177;021142;04;5;Los Angeles
0901730;090550;02;5;San Diego
0202179;020086;02;4;Los Angeles
2500114;250274;02;2;Fontana
2300224;230436;01;5;Fremont
2200081;220003;02;4;Oceanside
0901732;091369;03;4;San Diego
1300896;131388;02;3;Fresno
0901733;091348;01;4;San Diego
3501027;351016;02;4;Sacramento
1300897;130783;02;4;Fresno
1200272;120463;02;4;Santa Ana
0700343;070318;02;4;Bakersfield
1800137;180747;02;4;Chula Vista
0901735;091370;02;4;San Diego
0202184;020086;02;5;Los Angeles
0401065;040876;03;4;San Francisco
0901736;090551;02;1;San Diego
0202186;021249;01;5;Los Angeles
0202188;020089;04;3;Los Angeles
0401067;040795;03;1;San Francisco
2300225;230003;02;3;Fremont
0600621;061125;02;5;Oakland
3501029;350599;01;5;Sacramento
0401068;040330;02;4;San Francisco
0401069;040817;03;4;San Francisco
0901742;090561;04;5;San Diego
0600622;061124;02;4;Oakland
1800140;180736;02;3;Chula Vista
0901743;090551;01;5;San Diego
0901744;090570;01;5;San Diego
0901745;090567;02;5;San Diego
2100376;210502;03;5;Anaheim
3501031;351035;02;2;Sacramento
3300201;330983;01;2;Riverside
0202193;020089;02;4;Los Angeles
0600623;061123;02;4;Oakland
3300202;330983;02;5;Riverside
3501033;351031;01;4;Sacramento
0901748;090550;02;4;San Diego
0401073;040517;01;4;San Francisco
0202195;021223;02;4;Los Angeles
0600625;061179;02;4;Oakland
0301412;030258;01;2;San Jose
1900124;190389;04;4;Moreno Valley
0301413;030003;02;4;San Jose
0202197;021309;04;5;Los Angeles
2300227;230003;02;3;Fremont
0901750;090572;02;5;San Diego
0301416;030007;02;1;San Jose
0901753;090558;02;5;San Diego
0202198;021238;02;4;Los Angeles
0401075;040806;02;4;San Francisco
3501034;350599;03;1;Sacramento
0901754;090587;02;4;San Diego
1300899;130783;01;2;Fresno
0901756;090973;02;4;San Diego
0901757;090003;02;1;San Diego
3501036;350592;01;4;Sacramento
0202202;020089;02;3;Los Angeles
0202203;020089;02;4;Los Angeles
0202204;021222;01;5;Los Angeles
3300204;330049;04;5;Riverside
0202205;021253;02;3;Los Angeles
2600097;260003;02;5;Santa Clarita
1300901;130611;02;5;Fresno
0901759;090586;02;4;San Diego
1500200;150003;02;4;Modesto
0100762;010112;02;2;Long Beach
1600174;160213;03;2;Stockton
3501037;351507;02;4;Sacramento
0100763;010035;02;5;Long Beach
1200275;120003;02;4;Santa Ana
0202210;021223;02;5;Los Angeles
0301423;030153;02;4;San Jose
0901761;090003;02;1;San Diego
2100382;210003;02;1;Anaheim
0700347;070322;02;4;Bakersfield
3501039;350997;04;2;Sacramento
0901763;090570;02;4;San Diego
3501040;350599;02;2;Sacramento
0301426;030175;04;4;San Jose
0901764;090550;02;5;San Diego
3300206;330612;01;1;Riverside
1000233;100690;02;4;Oxnard
1500204;150003;01;4;Modesto
3400100;340747;02;5;Huntington Beach
0202218;020265;02;4;Los Angeles
0301430;030136;01;4;San Jose
1000234;100070;04;1;Oxnard
0202223;021247;06;4;Los Angeles
0901769;090595;02;4;San Diego
2100385;210003;02;4;Anaheim
0301432;030154;02;5;San Jose
3501042;351026;02;2;Sacramento
0401084;040808;03;4;San Francisco
1500205;150392;01;3;Modesto
1300905;131064;02;4;Fresno
0202226;020263;02;2;Los Angeles
0202229;020248;02;3;Los Angeles
2300233;230423;02;4;Fremont
0401088;040847;01;5;San Francisco
0700348;070318;02;5;Bakersfield
0401089;040003;02;4;San Francisco
1300907;130081;02;4;Fresno
0901778;090577;02;4;San Diego
3501046;351001;02;4;Sacramento
3501047;350053;01;4;Sacramento
0901779;090590;02;4;San Diego
0401091;040884;01;4;San Francisco
0901780;090003;02;4;San Diego
1800141;180003;02;4;Chula Vista
0301435;030003;02;3;San Jose
1900125;190390;04;4;Moreno Valley
0301436;030063;02;5;San Jose
0202234;020078;02;5;Los Angeles
1000236;100493;02;4;Oxnard
3501048;350183;01;4;Sacramento
2100387;210392;02;4;Anaheim
0401094;040136;02;2;San Francisco
1600176;160731;01;4;Stockton
0901786;090392;02;4;San Diego
3501049;350999;04;5;Sacramento
0901787;090551;02;5;San Diego
0600634;060101;02;2;Oakland
0401095;040789;02;5;San Francisco
3501050;351481;01;5;Sacramento
0202239;021101;04;3;Los Angeles
0401097;040778;03;1;San Francisco
0901788;090550;02;4;San Diego
0202242;021220;01;5;Los Angeles
3300207;330612;02;4;Riverside
0202244;021257;02;4;Los Angeles
0700351;070322;03;3;Bakersfield
0700352;070336;02;4;Bakersfield
0901792;090576;01;4;San Diego
0901793;090577;02;4;San Diego
1300912;131086;02;2;Fresno
2100390;210522;02;3;Anaheim
0901794;090591;01;3;San Diego
3300208;330003;01;5;Riverside
0202245;020156;02;3;Los Angeles
0901797;090550;02;4;San Diego
0202248;020086;01;5;Los Angeles
3501053;351049;01;2;Sacramento
0401101;040003;03;4;San Francisco
2200083;220314;02;4;Oceanside
0100770;010003;02;4;Long Beach
0901802;091359;01;4;San Diego
0901803;090551;02;5;San Diego
1000239;100655;02;4;Oxnard
1300914;130003;02;4;Fresno
3501055;350053;04;2;Sacramento
0901805;090550;01;4;San Diego
2200084;220315;02;4;Oceanside
0401105;040163;02;4;San Francisco
0600636;061125;02;4;Oakland
3501056;350999;02;4;Sacramento
2300234;231425;02;2;Fremont
0301448;030136;04;4;San Jose
0401106;040781;02;4;San Francisco
0901807;090568;03;5;San Diego
0202254;020114;02;4;Los Angeles
1300915;131035;02;4;Fresno
1900129;190003;02;2;Moreno Valley
1300917;131065;04;4;Fresno
1000240;100658;02;4;Oxnard
1300918;131060;02;3;Fresno
0100773;010003;02;4;Long Beach
1100198;110935;04;4;Glendale
0901810;091348;02;4;San Diego
0100774;010011;06;4;Long Beach
1500208;150621;03;1;Modesto
0100775;010018;02;4;Long Beach
0901812;090574;02;4;San Diego
0901814;090106;02;3;San Diego
0202264;020089;04;4;Los Angeles
0100776;010027;02;2;Long Beach
0100777;010030;01;4;Long Beach
1000241;100070;02;5;Oxnard
3501059;350592;03;4;Sacramento
0202267;021237;02;5;Los Angeles
2100394;211412;02;4;Anaheim
3501060;350599;02;5;Sacramento
0202271;020819;02;5;Los Angeles
2100395;210003;01;4;Anaheim
0401110;040790;04;4;San Francisco
2100396;210515;03;4;Anaheim
0301456;030131;04;3;San Jose
0301458;030240;01;3;San Jose
3400102;340971;01;4;Huntington Beach
0401112;040136;04;3;San Francisco
1600179;160192;04;4;Stockton
0901820;090551;02;3;San Diego
3501062;350592;02;5;Sacramento
0301461;030174;02;4;San Jose
2100398;210034;02;1;Anaheim
1300923;131075;02;4;Fresno
1500210;150622;02;4;Modesto
0600642;061125;01;4;Oakland
0202282;020089;02;4;Los Angeles
3501064;351002;04;3;Sacramento
3501065;350599;02;4;Sacramento
0202283;021235;03;1;Los Angeles
2100401;210008;02;1;Anaheim
2500126;250284;02;4;Fontana
0202286;021250;03;2;Los Angeles
0100779;010015;04;2;Long Beach
0301472;030174;03;3;San Jose
0901826;090567;01;4;San Diego
1300928;130003;02;2;Fresno
0901827;090003;01;5;San Diego
0100781;010030;02;4;Long Beach
0700363;070003;02;3;Bakersfield
1200279;120455;01;4;Santa Ana
3501073;350997;02;1;Sacramento
0401118;040136;04;4;San Francisco
0202294;020078;04;4;Los Angeles
2100403;210514;02;4;Anaheim
3400104;340980;02;4;Huntington Beach
0202296;021316;02;5;Los Angeles
3300215;330049;02;5;Riverside
0202297;020086;02;5;Los Angeles
3501074;350003;02;5;Sacramento
2300237;230146;02;4;Fremont
0202299;020007;03;4;Los Angeles
3501076;350592;03;4;Sacramento
3501077;350592;04;4;Sacramento
0301475;030139;02;5;San Jose
0600646;061126;03;5;Oakland
1300932;130783;01;5;Fresno
0700365;070318;02;4;Bakersfield
0202301;021223;02;5;Los Angeles
1900130;190418;01;4;Moreno Valley
1700212;170003;02;3;San Bernardino
2000086;200003;02;4;Garden Grove
0301477;030181;02;1;San Jose
0202303;021247;02;5;Los Angeles
3501080;351475;02;2;Sacramento
0901837;090560;04;4;San Diego
0301479;030214;02;4;San Jose
0600648;060003;02;5;Oakland
0901838;090550;02;4;San Diego
1700214;170087;03;4;San Bernardino
0100788;010065;02;4;Long Beach
0301481;030174;02;1;San Jose
0301482;030193;03;3;San Jose
0202308;021217;02;3;Los Angeles
2100404;210008;02;1;Anaheim
2100405;210505;02;3;Anaheim
0202309;020158;01;5;Los Angeles
0401123;040772;04;5;San Francisco
0401124;040895;02;4;San Francisco
0202314;021316;02;1;Los Angeles
0100793;010018;02;5;Long Beach
0600651;061099;04;5;Oakland
2300239;230003;04;2;Fremont
0401126;040136;02;4;San Francisco
0202315;020364;02;4;Los Angeles
3501086;350183;02;4;Sacramento
2400190;240003;02;4;Irvine
0401128;040359;03;2;San Francisco
0600654;061096;02;1;Oakland
0901850;090215;01;5;San Diego
2400191;240435;04;4;Irvine
1500211;150003;02;5;Modesto
0202320;020263;02;4;Los Angeles
0700369;070318;02;5;Bakersfield
0202322;020667;01;5;Los Angeles
3501088;351033;02;5;Sacramento
1300941;130003;04;4;Fresno
0202325;020086;01;3;Los Angeles
0301494;030172;02;5;San Jose
3501091;351031;02;4;Sacramento
1200283;120455;02;4;Santa Ana
0202328;021249;02;4;Los Angeles
0301495;030162;02;5;San Jose
0301496;030003;04;5;San Jose
1100208;110929;02;5;Glendale
3501092;351494;02;3;Sacramento
0100795;010051;02;4;Long Beach
0901853;090550;04;4;San Diego
0401132;040136;02;4;San Francisco
0202329;020003;02;5;Los Angeles
0401134;040775;03;2;San Francisco
0202331;020221;04;4;Los Angeles
0100797;010019;03;5;Long Beach
0901856;090583;02;4;San Diego
2300240;230444;02;4;Fremont
3501094;351001;02;5;Sacramento
0202336;021309;01;5;Los Angeles
2000087;200003;02;5;Garden Grove
3501095;350997;03;4;Sacramento
3501096;351479;02;2;Sacramento
0301499;030667;04;5;San Jose
0401137;040781;04;5;San Francisco
0202340;020078;02;5;Los Angeles
0401138;040781;02;4;San Francisco
0100798;010021;04;5;Long Beach
3501099;350599;02;4;Sacramento
0401140;040136;02;3;San Francisco
1300949;131061;02;4;Fresno
0401141;040136;02;4;San Francisco
1300951;131062;02;3;Fresno
0100799;010120;02;4;Long Beach
0901864;090572;02;5;San Diego
0202344;020364;02;5;Los Angeles
0901867;090003;02;5;San Diego
1300952;131061;01;4;Fresno
3300220;330003;02;3;Riverside
3400106;340003;02;3;Huntington Beach
0301501;030149;02;4;San Jose
0401145;040788;02;4;San Francisco
3501102;350404;02;1;Sacramento
0100801;010023;04;4;Long Beach
0700375;070318;02;4;Bakersfield
0100803;010003;04;4;Long Beach
1000247;100003;02;5;Oxnard
0301504;030210;02;4;San Jose
3300221;331456;03;3;Riverside
1000249;100696;04;4;Oxnard
0600659;061119;04;3;Oakland
0901870;090572;02;3;San Diego
3501105;350997;02;4;Sacramento
0401147;040781;02;5;San Francisco
1800143;180766;03;4;Chula Vista
1000250;100658;02;4;Oxnard
0100804;010020;02;3;Long Beach
0202355;021304;01;3;Los Angeles
1800144;180003;02;2;Chula Vista
1300955;130783;02;4;Fresno
3501107;351001;02;3;Sacramento
3501108;351047;02;3;Sacramento
1300956;131075;02;4;Fresno
0202356;020086;02;1;Los Angeles
0901876;090587;02;5;San Diego
0700378;070318;02;4;Bakersfield
0202359;021339;02;4;Los Angeles
1700216;170003;02;5;San Bernardino
1200285;120359;02;4;Santa Ana
0301511;030156;02;4;San Jose
3501109;350183;02;4;Sacramento
0100809;010034;02;1;Long Beach
1700217;171184;03;5;San Bernardino
0202361;020819;02;2;Los Angeles
0301512;030156;04;4;San Jose
3501110;350599;04;4;Sacramento
0202363;020086;02;5;Los Angeles
0901878;090561;02;4;San Diego
0202364;020086;04;2;Los Angeles
0202365;021223;01;5;Los Angeles
0401153;040786;02;4;San Francisco
0301513;030181;02;1;San Jose
0600661;061130;02;2;Oakland
0301514;030150;03;4;San Jose
2600101;260003;02;2;Santa Clarita
1500214;150615;03;4;Modesto
0401155;040899;02;3;San Francisco
0401156;040818;02;5;San Francisco
3501112;351031;02;4;Sacramento
0901883;090550;03;4;San Diego
0700380;070066;02;4;Bakersfield
0700381;070318;02;5;Bakersfield
1000252;100113;02;4;Oxnard
3501114;350599;02;5;Sacramento
1300962;130783;03;3;Fresno
0700382;070318;02;4;Bakersfield
0901885;090003;02;4;San Diego
0100813;010020;03;4;Long Beach
0202371;020114;02;4;Los Angeles
0202372;020086;02;4;Los Angeles
0700383;070318;02;5;Bakersfield
3501116;350599;02;5;Sacramento
3501117;350997;02;4;Sacramento
0901887;090578;02;5;San Diego
1500216;150621;02;4;Modesto
2300241;230450;02;4;Fremont
3501119;350599;03;4;Sacramento
0600662;060196;01;5;Oakland
3501120;351031;02;4;Sacramento
0301520;030063;03;1;San Jose
1300964;130783;03;3;Fresno
0202383;020086;02;4;Los Angeles
3501122;351039;02;3;Sacramento
1300965;130611;02;4;Fresno
0901891;090550;03;4;San Diego
0600666;061101;01;4;Oakland
0202386;020086;01;5;Los Angeles
0100815;010067;03;4;Long Beach
3501124;350592;02;5;Sacramento
0401165;040196;04;4;San Francisco
0901894;090003;02;1;San Diego
1800149;180747;02;3;Chula Vista
1000253;100663;01;4;Oxnard
0202390;020221;04;3;Los Angeles
0401167;040786;04;2;San Francisco
0202392;020089;02;4;Los Angeles
1300969;130263;02;3;Fresno
1200289;120003;03;1;Santa Ana
0202393;020086;01;4;Los Angeles
0401170;040781;02;4;San Francisco
0301528;030063;02;3;San Jose
2100413;210528;02;4;Anaheim
2200088;220288;02;4;Oceanside
0600669;061107;04;5;Oakland
1700220;170003;03;4;San Bernardino
0901899;090560;02;4;San Diego
0401171;040795;04;3;San Francisco
2400196;240003;02;5;Irvine
0901901;090572;02;4;San Diego
0700386;070318;02;4;Bakersfield
3501129;351002;01;4;Sacramento
0301531;030168;04;4;San Jose
0401172;040236;04;5;San Francisco
0301532;030130;02;4;San Jose
0202400;020364;03;4;Los Angeles
0901903;090561;02;3;San Diego
0100820;010021;02;4;Long Beach
0202402;021219;02;1;Los Angeles
3501130;350567;02;5;Sacramento
0301534;030016;02;4;San Jose
0700388;070318;02;4;Bakersfield
2600102;260003;02;5;Santa Clarita
0202403;021219;02;4;Los Angeles
1100212;110925;02;2;Glendale
1300976;131061;02;4;Fresno
0301537;030174;04;3;San Jose
0401179;040786;03;2;San Francisco
0401180;040901;02;5;San Francisco
0301539;030254;01;4;San Jose
3501132;350599;04;4;Sacramento
1300977;131069;02;4;Fresno
2200089;220316;01;4;Oceanside
0600672;060789;02;5;Oakland
0202407;021237;03;4;Los Angeles
0901907;090550;01;5;San Diego
0202409;021217;02;1;Los Angeles
1200291;120455;04;3;Santa Ana
0202411;021217;02;2;Los Angeles
0202413;021228;02;4;Los Angeles
0301545;030130;04;2;San Jose
3501135;350183;02;4;Sacramento
0700390;070344;02;5;Bakersfield
1300983;130003;02;2;Fresno
0202415;021235;02;4;Los Angeles
0100824;010003;02;3;Long Beach
0301548;030147;02;4;San Jose
0901914;090003;02;4;San Diego
0901915;090003;02;4;San Diego
0202418;020078;01;5;Los Angeles
0700391;070003;02;4;Bakersfield
1300985;131089;02;3;Fresno
0202420;020086;03;4;Los Angeles
0202421;020221;03;4;Los Angeles
3501139;351016;03;3;Sacramento
1600189;160003;04;4;Stockton
3501140;351027;02;3;Sacramento
0401187;040136;02;4;San Francisco
0401188;040826;02;4;San Francisco
1300986;131088;02;5;Fresno
0600674;061170;03;5;Oakland
0600675;060101;02;5;Oakland
0202426;020265;02;4;Los Angeles
0401189;040851;01;5;San Francisco
1300987;130499;02;4;Fresno
3501143;351016;02;4;Sacramento
0301551;030135;01;4;San Jose
0301552;030163;03;1;San Jose
1100213;110925;02;5;Glendale
3501144;350599;04;2;Sacramento
0901919;090003;02;4;San Diego
0100827;010003;02;4;Long Beach
